ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Distance_km,Prep_time_min,Order_hour,Order_period,Order_dayofweek,Is_weekend
0x1742,CHENRES04DEL01,25.0,4.5,13.02978,80.208812,13.06978,80.248812,2022-04-05,15:25,15:30,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,18,6.209442398392529,5.0,15,Evening,1,0
0xc2ed,BHPRES16DEL02,22.0,4.8,23.264015,77.408236,23.344015,77.488236,2022-02-12,17:25,17:30,Stormy,Medium,1,Snack,scooter,1.0,No,Metropolitian,19,12.078017632301941,5.0,17,Evening,5,1
0x4e26,RANCHIRES11DEL01,27.0,4.5,23.359194,85.325447,23.469194,85.435447,2022-03-18,22:35,22:50,Stormy,Low,1,Snack,scooter,1.0,No,Unknown,17,16.60096646627219,15.0,22,Night,4,0
0xa171,PUNERES12DEL01,25.0,4.8,18.520016,73.830547,18.530016,73.840547,2022-03-07,08:15,08:20,Sandstorms,Low,1,Snack,scooter,1.0,No,Urban,19,1.5323350156090414,5.0,8,Morning,0,0
0x6892,INDORES08DEL01,38.0,4.8,22.725748,75.898497,22.835748,76.008497,2022-03-31,20:40,20:45,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,41,16.63687991359242,5.0,20,Night,3,0
0xb0ff,HYDRES05DEL01,24.0,4.7,17.433809,78.386744,17.543809,78.496744,2022-04-04,21:30,21:35,Stormy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,25,16.902806732498032,5.0,21,Night,0,0
0xb277,INDORES11DEL03,22.0,5.0,22.751234,75.88949,22.781234,75.91949,2022-03-09,21:20,21:30,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,33,4.537553114731602,10.0,21,Night,2,0
0xc813,LUDHRES14DEL03,20.0,4.8,30.892978,75.821847,31.032978,75.961847,2022-02-18,19:00,19:10,Windy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,19,20.506944148177876,10.0,19,Evening,4,0
0x4426,PUNERES18DEL01,33.0,4.9,18.593481,73.785901,18.603481,73.795901,2022-03-15,09:55,10:10,Sandstorms,Low,1,Snack,motorcycle,1.0,No,Metropolitian,25,1.5320227740641719,15.0,9,Morning,1,0
0x66aa,SURRES12DEL02,35.0,4.1,21.183434,72.814492,21.263434,72.894492,2022-03-02,20:40,20:50,Stormy,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,48,12.161131350318817,10.0,20,Night,2,0
0x65e4,INDORES010DEL01,34.0,4.7,22.75004,75.902847,22.79004,75.942847,2022-03-24,12:15,12:20,Sandstorms,High,2,Buffet,scooter,1.0,No,Metropolitian,28,6.04999326769204,5.0,12,Afternoon,3,0
0x441c,BANGRES02DEL02,21.0,4.9,12.970221,77.645396,13.050221,77.725396,2022-04-06,19:35,19:40,Stormy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,27,12.419850660252768,5.0,19,Evening,2,0
0xdc2a,KOLRES08DEL02,36.0,4.5,22.53796,88.349843,22.61796,88.429843,2022-02-16,20:25,20:30,Fog,Jam,0,Buffet,motorcycle,2.0,No,Urban,50,12.107781770763406,5.0,20,Night,2,0
0xb9a3,INDORES12DEL03,38.0,4.8,22.74806,75.8934,22.77806,75.9234,2022-03-13,21:15,21:25,Fog,Jam,1,Snack,motorcycle,2.0,No,Metropolitian,37,4.537601588065108,10.0,21,Night,6,1
0x87d1,BANGRES03DEL03,20.0,4.7,12.979166,77.640709,13.039166,77.700709,2022-03-11,19:50,19:55,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,26,9.314907489514155,5.0,19,Evening,4,0
0x8043,MYSRES19DEL02,39.0,4.5,12.334022,76.618203,12.414022,76.698203,2022-04-02,18:00,18:15,Stormy,Medium,2,Buffet,scooter,0.0,No,Metropolitian,39,12.435005114517457,15.0,18,Evening,5,1
0x5da3,INDORES17DEL03,32.0,4.6,22.761226,75.887522,22.851226,75.977522,2022-03-27,21:40,21:55,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,38,13.61082462242586,15.0,21,Night,6,1
0xb284,SURRES14DEL02,24.0,4.7,21.157729,72.768726,21.207729,72.818726,2022-03-30,18:40,18:55,Stormy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,21,7.60168152834193,15.0,18,Evening,2,0
0x3ea2,BANGRES01DEL02,38.0,4.9,12.933284,77.615428,12.953284,77.635428,2022-03-28,08:35,08:45,Sandstorms,Low,1,Drinks,scooter,1.0,No,Metropolitian,26,3.1053699758611546,10.0,8,Morning,0,0
0x8639,COIMBRES03DEL01,28.0,4.9,11.025083,77.015393,11.135083,77.125393,2022-03-16,20:00,20:15,Sandstorms,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,25,17.137407700371956,15.0,20,Night,2,0
0x2a4b,MYSRES18DEL01,20.0,4.8,12.337928,76.617889,12.407928,76.687889,2022-03-25,17:50,18:00,Stormy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,24,10.880651848535559,10.0,17,Evening,4,0
0xd843,LUDHRES19DEL03,27.0,5.0,30.902872,75.826808,30.932872,75.856808,2022-02-13,17:15,17:20,Cloudy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,20,4.39522525342693,5.0,17,Evening,6,1
0x76fc,CHENRES17DEL01,20.0,4.6,13.045479,80.23311,13.155479,80.34311,2022-03-20,22:55,23:00,Sandstorms,Low,2,Drinks,scooter,1.0,No,Metropolitian,12,17.074256778794595,5.0,22,Night,6,1
0x75f6,HYDRES08DEL02,36.0,4.6,17.438263,78.397865,17.488263,78.447865,2022-03-03,22:30,22:45,Sandstorms,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,25,7.683608397233649,15.0,22,Night,3,0
0x2dad,JAPRES05DEL02,27.0,5.0,26.905287,75.794592,26.925287,75.814592,2022-03-19,10:40,10:55,Cloudy,Low,1,Snack,motorcycle,1.0,No,Urban,10,2.979598701342032,15.0,10,Morning,5,1
0xdab9,LUDHRES13DEL02,23.0,4.7,30.893234,75.82172,30.973234,75.90172,2022-02-16,19:50,19:55,Fog,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,31,11.71980179013411,5.0,19,Evening,2,0
0x17e5,MYSRES09DEL02,30.0,4.9,12.323194,76.630583,12.453194,76.760583,2022-03-14,19:55,20:10,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,48,20.20634606758301,15.0,19,Evening,0,0
0xc6fe,KOLRES01DEL03,38.0,4.8,22.514688,88.393294,22.574688,88.453294,2022-02-11,17:10,17:15,Sunny,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,22,9.081845042090478,5.0,17,Evening,4,0
0x945a,JAPRES09DEL01,25.0,4.6,26.911378,75.789034,26.951378,75.829034,2022-03-26,12:30,12:40,Stormy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,23,5.958820916622007,10.0,12,Afternoon,5,1
0x9315,JAPRES03DEL03,30.0,4.9,26.913483,75.803139,27.003483,75.893139,2022-03-18,21:40,21:50,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,44,13.405918573024547,10.0,21,Night,4,0
0xd911,ALHRES02DEL02,23.0,4.8,25.453436,81.833167,25.503436,81.883167,2022-02-17,22:20,22:25,Stormy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,12,7.490099871671202,5.0,22,Night,3,0
0x6099,COIMBRES07DEL01,27.0,4.1,10.96185,76.971082,10.97185,76.981082,2022-03-03,08:15,08:25,Windy,Low,0,Snack,motorcycle,0.0,No,Urban,16,1.5582406301371106,10.0,8,Morning,3,0
0x6141,INDORES07DEL01,31.0,4.9,22.722634,75.886959,22.762634,75.926959,2022-03-01,15:40,15:55,Stormy,Medium,1,Snack,motorcycle,1.0,No,Urban,30,6.050551152462876,15.0,15,Evening,1,0
0x5ee9,COIMBRES20DEL02,37.0,4.7,10.994136,76.963303,11.014136,76.983303,2022-03-28,11:30,11:45,Sunny,High,2,Snack,scooter,1.0,No,Urban,21,3.1162880555409944,15.0,11,Afternoon,0,0
0xb48f,MYSRES20DEL03,27.0,4.6,12.337978,76.616792,12.427978,76.706792,2022-04-06,17:15,17:30,Sunny,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,16,13.989146264477116,15.0,17,Evening,2,0
0x5fd2,MYSRES16DEL03,37.0,4.6,12.316967,76.603067,12.406967,76.693067,2022-03-08,20:25,20:30,Sandstorms,Jam,2,Meal,motorcycle,0.0,No,Metropolitian,27,13.989695713800396,5.0,20,Night,1,0
0x7256,COIMBRES08DEL02,31.0,4.4,11.001852,76.976268,11.081852,77.056268,2022-03-20,18:10,18:20,Windy,Medium,0,Snack,motorcycle,1.0,No,Urban,44,12.464367397048669,10.0,18,Evening,6,1
0x62db,PUNERES04DEL01,21.0,5.0,18.51421,73.838429,18.52421,73.848429,2022-03-26,08:20,08:25,Sunny,Low,2,Meal,scooter,0.0,No,Metropolitian,15,1.5323596444882273,5.0,8,Morning,5,1
0x9007,INDORES08DEL03,34.0,4.7,22.725748,75.898497,22.785747,75.958497,2022-04-01,17:30,17:40,Cloudy,Medium,2,Drinks,scooter,0.0,No,Urban,16,9.07534450196205,10.0,17,Evening,4,0
0x2ebe,HYDRES15DEL02,36.0,4.8,17.45971,78.368855,17.58971,78.498855,2022-03-20,22:30,22:35,Sunny,Low,2,Meal,scooter,1.0,No,Metropolitian,24,19.974163074784503,5.0,22,Night,6,1
0x506f,INDORES09DEL02,29.0,4.4,22.725835,75.887648,22.745835,75.907648,2022-03-24,11:00,11:10,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,18,3.025344768407918,10.0,11,Afternoon,3,0
0x50bc,INDORES010DEL02,39.0,4.8,22.75004,75.902847,22.80004,75.952847,2022-03-24,20:45,20:50,Fog,Jam,0,Snack,motorcycle,0.0,No,Unknown,29,7.562364213495008,5.0,20,Night,3,0
0x8c26,JAPRES12DEL03,33.0,4.8,26.902908,75.792934,26.992908,75.882934,2022-03-06,23:20,23:25,Stormy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,17,13.40647565433019,5.0,23,Night,6,1
0x26af,MYSRES05DEL02,28.0,4.9,12.323978,76.627961,12.403978,76.707961,2022-03-08,23:15,23:30,Sandstorms,Low,2,Drinks,motorcycle,1.0,No,Urban,17,12.43523852372965,15.0,23,Night,1,0
0x39a8,SURRES11DEL01,23.0,4.7,21.157735,72.768778,21.197735,72.808778,2022-03-19,16:15,16:25,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,29,6.081440797008078,10.0,16,Evening,5,1
0x822c,PUNERES02DEL02,36.0,4.6,18.55144,73.804855,18.57144,73.824855,2022-03-28,08:40,08:50,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,28,3.0643606844471907,10.0,8,Morning,0,0
0x930f,SURRES16DEL02,27.0,4.7,21.160437,72.774209,21.210437,72.824209,2022-03-28,23:35,23:45,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Urban,10,7.60161677107109,10.0,23,Night,0,0
0x5c7c,PUNERES09DEL03,21.0,4.1,18.536562,73.896485,18.596562,73.956485,2022-03-13,21:40,21:50,Windy,Jam,0,Drinks,motorcycle,2.0,No,Metropolitian,37,9.19295116708344,10.0,21,Night,6,1
0x564c,HYDRES11DEL01,36.0,4.1,17.430448,78.418213,17.440448,78.428213,2022-03-17,08:20,08:25,Windy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,21,1.5368334425195926,5.0,8,Morning,3,0
0xc456,BHPRES01DEL03,34.0,4.7,23.211529,77.419399,23.241529,77.449399,2022-02-17,18:30,18:40,Cloudy,Medium,2,Drinks,motorcycle,1.0,No,Urban,18,4.530462395476539,10.0,18,Evening,3,0
0x9175,MUMRES08DEL03,37.0,4.3,19.065838,72.832658,19.125838,72.892658,2022-03-21,19:55,20:05,Cloudy,Jam,2,Snack,scooter,1.0,No,Metropolitian,36,9.179276688028636,10.0,19,Evening,0,0
0xb8d3,MUMRES17DEL01,25.0,4.6,19.121999,72.908493,19.131999,72.918493,2022-03-01,08:55,09:05,Stormy,Low,2,Drinks,scooter,0.0,No,Metropolitian,17,1.529743511582863,10.0,8,Morning,1,0
0xd6f9,LUDHRES12DEL01,20.0,4.7,30.893244,75.821817,30.933244,75.861817,2022-02-13,13:35,13:40,Windy,High,2,Meal,electric_scooter,1.0,No,Urban,20,5.860420473448054,5.0,13,Afternoon,6,1
0xc568,LUDHRES19DEL03,30.0,4.7,30.902872,75.826808,30.992872,75.916808,2022-02-12,19:55,20:05,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,51,13.183920915999805,10.0,19,Evening,5,1
0x33ad,BANGRES15DEL02,20.0,4.6,12.975377,77.696664,13.105377,77.826664,2022-03-14,23:40,23:50,Cloudy,Low,2,Snack,scooter,1.0,No,Metropolitian,20,20.181059137197778,10.0,23,Night,0,0
0x470a,HYDRES02DEL01,29.0,4.6,17.41233,78.449654,17.45233,78.489654,2022-03-13,15:15,15:25,Sunny,Medium,2,Snack,motorcycle,0.0,No,Urban,10,6.147383751705428,10.0,15,Evening,6,1
0xaad1,INDORES09DEL01,23.0,4.7,22.725835,75.887648,22.795835,75.957648,2022-03-06,17:15,17:30,Stormy,Medium,0,Buffet,motorcycle,2.0,No,Metropolitian,36,10.587815903448679,15.0,17,Evening,6,1
0xa3e7,MYSRES05DEL01,29.0,4.8,12.323978,76.627961,12.363978,76.667961,2022-03-30,12:40,12:55,Cloudy,High,2,Buffet,scooter,1.0,No,Metropolitian,29,6.217851597564986,15.0,12,Afternoon,2,0
0x7982,PUNERES04DEL01,33.0,4.9,18.51421,73.838429,18.58421,73.908429,2022-03-14,21:25,21:35,Sunny,Jam,1,Buffet,scooter,1.0,No,Metropolitian,17,10.72562572441868,10.0,21,Night,0,0
0x785d,CHENRES12DEL01,36.0,4.8,12.972793,80.249982,12.982793,80.259982,2022-03-21,11:35,11:40,Cloudy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,27,1.5525801593211894,5.0,11,Afternoon,0,0
0x59cd,JAPRES12DEL01,23.0,4.6,26.902908,75.792934,26.912908,75.802934,2022-03-05,10:00,10:05,Windy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,10,1.4898424937942714,5.0,10,Morning,5,1
0x361d,HYDRES19DEL01,35.0,3.5,17.458998,78.500366,17.568998,78.610366,2022-03-10,22:35,22:40,Fog,Low,2,Snack,scooter,1.0,No,Metropolitian,33,16.901690663165983,5.0,22,Night,3,0
0x52e5,MYSRES15DEL02,39.0,4.1,12.352058,76.60665,12.432058,76.68665,2022-03-14,18:10,18:15,Cloudy,Medium,2,Drinks,motorcycle,1.0,No,Urban,35,12.434585525064866,5.0,18,Evening,0,0
0x9bbe,HYDRES08DEL01,39.0,4.1,17.438263,78.397865,17.478263,78.437865,2022-03-09,14:50,15:05,Fog,High,0,Drinks,motorcycle,1.0,No,Metropolitian,33,6.1469671519338895,15.0,14,Afternoon,2,0
0x5579,BANGRES04DEL03,21.0,4.9,12.98041,77.640489,13.04041,77.700489,2022-04-03,17:35,17:40,Stormy,Medium,1,Snack,scooter,0.0,No,Metropolitian,25,9.31488473286169,5.0,17,Evening,6,1
0x9f35,PUNERES11DEL03,20.0,4.8,18.533811,73.899315,18.563811,73.929315,2022-04-05,23:25,23:40,Stormy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,17,4.596701982329869,15.0,23,Night,1,0
0xe203,KNPRES07DEL01,27.0,4.7,26.472001,80.354002,26.482001,80.364002,2022-02-13,10:40,10:45,Sandstorms,Low,1,Meal,motorcycle,0.0,No,Metropolitian,10,1.4923452792807805,5.0,10,Morning,6,1
0xda78,KNPRES04DEL01,21.0,4.6,26.471529,80.313458,26.511529,80.353458,2022-02-11,13:35,13:45,Windy,High,2,Drinks,electric_scooter,1.0,No,Metropolitian,15,5.969045594353118,10.0,13,Afternoon,4,0
0x49da,SURRES20DEL02,36.0,5.0,21.15276,72.778059,21.28276,72.908059,2022-03-27,19:30,19:40,Fog,Jam,0,Snack,motorcycle,2.0,Yes,Metropolitian,44,19.76218981785925,10.0,19,Evening,6,1
0x57c2,HYDRES05DEL03,37.0,4.0,17.433809,78.386744,17.493809,78.446744,2022-03-21,23:45,23:50,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,29,9.220316822180319,5.0,23,Night,0,0
0xd16d,KNPRES15DEL01,21.0,4.6,26.482419,80.320939,26.592419,80.430939,2022-02-18,19:35,19:50,Windy,Jam,0,Buffet,motorcycle,1.0,No,Urban,26,16.41195716757807,15.0,19,Evening,4,0
0x94ce,HYDRES12DEL03,24.0,4.2,17.429585,78.392621,17.519585,78.482621,2022-03-04,20:00,20:15,Cloudy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,33,13.830084721845328,15.0,20,Night,4,0
0xba18,MYSRES04DEL01,34.0,4.7,12.3085,76.665808,12.4185,76.775808,2022-03-29,23:40,23:50,Sandstorms,Low,2,Meal,scooter,0.0,No,Metropolitian,27,17.098467518755893,10.0,23,Night,1,0
0x6855,SURRES20DEL01,39.0,4.8,21.15276,72.778059,21.19276,72.818059,2022-03-01,14:15,14:25,Sunny,High,1,Drinks,scooter,1.0,No,Metropolitian,19,6.08153593718375,10.0,14,Afternoon,1,0
0xb2e0,PUNERES05DEL02,28.0,5.0,18.543626,73.905101,18.593626,73.955101,2022-03-01,20:50,21:05,Windy,Jam,2,Buffet,electric_scooter,0.0,No,Metropolitian,13,7.66074883742589,15.0,20,Night,1,0
0x19e6,INDORES03DEL02,27.0,4.9,22.751857,75.866699,22.831857,75.946699,2022-03-27,20:00,20:15,Sunny,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,16,12.099096916817198,15.0,20,Night,6,1
0x58e1,HYDRES04DEL03,31.0,4.6,17.411028,78.329645,17.441028,78.359645,2022-03-07,17:35,17:50,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,34,4.610613705052655,15.0,17,Evening,0,0
0x7638,INDORES15DEL02,32.0,4.9,22.760072,75.892574,22.780072,75.912574,2022-03-28,08:25,08:40,Fog,Low,0,Meal,motorcycle,0.0,No,Urban,29,3.0249963435107836,15.0,8,Morning,0,0
0xa944,COIMBRES02DEL02,29.0,4.8,11.022477,76.995667,11.102477,77.075667,2022-03-10,22:35,22:50,Sunny,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,27,12.463937409087931,15.0,22,Night,3,0
0x3e8b,MUMRES17DEL03,32.0,4.5,19.121999,72.908493,19.151999,72.938493,2022-03-15,17:20,17:25,Sunny,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,24,4.5890994584359515,5.0,17,Evening,1,0
0x8320,RANCHIRES08DEL02,20.0,4.7,23.353783,85.326967,23.403783,85.376967,2022-03-28,17:50,17:55,Sunny,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,16,7.546817179242812,5.0,17,Evening,0,0
0x7a5c,COIMBRES15DEL03,38.0,4.6,11.006686,76.951736,11.096686,77.041736,2022-03-27,22:10,22:25,Cloudy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,26,14.022182614282947,15.0,22,Night,6,1
0x1660,HYDRES05DEL01,35.0,4.5,17.433809,78.386744,17.473809,78.426744,2022-03-03,16:25,16:35,Fog,Medium,2,Meal,electric_scooter,1.0,No,Urban,19,6.147038743530447,10.0,16,Evening,3,0
0x98c4,PUNERES13DEL01,29.0,4.5,18.56245,73.916619,18.63245,73.986619,2022-03-16,23:45,23:50,Cloudy,Low,1,Buffet,motorcycle,0.0,No,Urban,28,10.724189700859583,5.0,23,Night,2,0
0xd466,GOARES04DEL03,39.0,4.4,15.5696,73.742294,15.6296,73.802294,2022-02-13,17:30,17:35,Windy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,33,9.263056833399029,5.0,17,Evening,6,1
0xbc3b,MYSRES06DEL02,28.0,4.6,12.323994,76.626167,12.343994,76.646167,2022-03-26,09:55,10:00,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,19,3.1089836948124367,5.0,9,Morning,5,1
0xcaf0,LUDHRES17DEL01,21.0,4.5,30.893384,75.821202,31.003384,75.931202,2022-02-18,17:25,17:35,Windy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,18,16.11364371445673,10.0,17,Evening,4,0
0xbd76,CHENRES07DEL01,38.0,4.9,13.081878,80.248519,13.151878,80.318519,2022-03-29,17:40,17:50,Fog,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,38,10.865084189986677,10.0,17,Evening,1,0
0x55c2,VADRES05DEL02,30.0,4.6,22.310526,73.170937,22.440526,73.300937,2022-03-12,23:30,23:35,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,28,19.688394563498182,5.0,23,Night,5,1
0x684d,BANGRES11DEL02,25.0,4.8,12.934365,77.616155,13.014365,77.696155,2022-03-31,19:55,20:10,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,37,12.42072409404905,15.0,19,Evening,3,0
0x70fe,SURRES19DEL02,26.0,5.0,21.149669,72.772629,21.279669,72.902629,2022-03-10,22:55,23:05,Cloudy,Low,1,Meal,scooter,0.0,No,Metropolitian,29,19.762382255532906,10.0,22,Night,3,0
0x8783,MUMRES17DEL01,28.0,3.7,19.121999,72.908493,19.161999,72.948493,2022-04-01,14:50,15:05,Sunny,High,0,Buffet,motorcycle,1.0,Yes,Metropolitian,54,6.1187118466897275,15.0,14,Afternoon,4,0
0x2c67,COIMBRES16DEL03,20.0,5.0,11.010375,76.95295,11.100375,77.04295,2022-03-10,18:10,18:15,Sandstorms,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,28,14.022096082518878,5.0,18,Evening,3,0
0x9b05,SURRES16DEL01,37.0,4.0,21.160437,72.774209,21.270437,72.884209,2022-03-29,18:40,18:45,Cloudy,Medium,1,Snack,motorcycle,1.0,No,Urban,35,16.721976048741215,5.0,18,Evening,1,0
0x5084,CHENRES14DEL02,32.0,4.3,13.026279,80.174568,13.046279,80.194568,2022-04-05,10:25,10:30,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,29,3.1048037532854496,5.0,10,Morning,1,0
0x752a,INDORES11DEL03,29.0,4.6,22.751234,75.88949,22.781234,75.91949,2022-03-01,17:35,17:40,Sandstorms,Medium,2,Drinks,scooter,1.0,No,Metropolitian,20,4.537553114731602,5.0,17,Evening,1,0
0x17de,SURRES18DEL02,38.0,4.8,21.149834,72.778666,21.229834,72.858666,2022-03-02,21:15,21:25,Fog,Jam,1,Meal,scooter,0.0,No,Metropolitian,37,12.162418131175954,10.0,21,Night,2,0
0xabe,INDORES04DEL01,30.0,4.7,22.753659,75.903365,22.793659,75.943365,2022-03-26,12:45,12:55,Sandstorms,High,0,Snack,motorcycle,1.0,No,Metropolitian,41,6.049919555217586,10.0,12,Afternoon,5,1
0xad76,INDORES04DEL01,32.0,4.3,22.753659,75.903365,22.793659,75.943365,2022-03-11,15:45,16:00,Windy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,33,6.049919555217586,15.0,15,Evening,4,0
0xa8a7,MYSRES02DEL03,33.0,4.9,12.304569,76.643622,12.364569,76.703622,2022-03-24,18:30,18:40,Fog,Medium,1,Meal,scooter,1.0,No,Unknown,16,9.326940869812143,10.0,18,Evening,3,0
0x15e0,PUNERES04DEL02,29.0,4.7,18.51421,73.838429,18.59421,73.918429,2022-03-27,18:35,18:45,Sandstorms,Medium,2,Buffet,scooter,0.0,No,Metropolitian,20,12.25768788680288,10.0,18,Evening,6,1
0x5170,PUNERES06DEL02,32.0,4.0,18.546258,73.904337,18.676258,74.034337,2022-03-08,20:30,20:45,Fog,Jam,1,Drinks,motorcycle,2.0,No,Metropolitian,48,19.915585713443292,15.0,20,Night,1,0
0xa0a3,PUNERES08DEL01,34.0,4.8,18.53408,73.89852,18.54408,73.90852,2022-03-24,08:50,09:00,Fog,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,23,1.5322753274864631,10.0,8,Morning,3,0
0xb974,BANGRES12DEL02,32.0,4.3,12.939496,77.625999,13.019496,77.705999,2022-03-29,20:20,20:35,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,46,12.42059924680664,15.0,20,Night,1,0
0xd9fb,LUDHRES08DEL01,22.0,4.5,30.899992,75.831338,30.909992,75.841338,2022-02-17,10:30,10:40,Windy,Low,2,Drinks,scooter,1.0,No,Metropolitian,16,1.465158713283059,10.0,10,Morning,3,0
0x947a,BANGRES20DEL02,32.0,4.6,12.972161,77.596014,12.992161,77.616014,2022-03-17,11:40,11:55,Windy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,30,3.105133735234752,15.0,11,Afternoon,3,0
0xaeff,MUMRES02DEL02,26.0,4.9,19.221315,72.862381,19.301315,72.942381,2022-03-25,22:50,23:05,Stormy,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,19,12.233239995053252,15.0,22,Night,4,0
0xcc50,ALHRES20DEL01,38.0,4.7,25.454697,81.834492,25.524697,81.904492,2022-02-12,23:15,23:20,Sunny,Low,2,Meal,scooter,1.0,No,Metropolitian,17,10.485698499568803,5.0,23,Night,5,1
0x2086,PUNERES01DEL01,24.0,5.0,18.569156,73.774723,18.639156,73.844723,2022-03-08,21:25,21:35,Windy,Jam,2,Drinks,electric_scooter,0.0,No,Urban,17,10.723989806656368,10.0,21,Night,1,0
0x8c04,MUMRES18DEL01,20.0,4.9,19.1093,72.825451,19.1193,72.835451,2022-04-03,08:45,08:50,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,13,1.5297989528631668,5.0,8,Morning,6,1
0xa81c,MYSRES16DEL01,29.0,4.6,12.316967,76.603067,12.386967,76.673067,2022-04-06,18:20,18:35,Fog,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,28,10.88107784923287,15.0,18,Evening,2,0
0x7843,HYDRES17DEL01,33.0,4.6,17.451976,78.385883,17.521976,78.455883,2022-03-29,17:25,17:30,Cloudy,Medium,0,Snack,motorcycle,3.0,Yes,Metropolitian,45,10.75638385340382,5.0,17,Evening,1,0
0x75c1,MYSRES01DEL02,31.0,4.7,12.311072,76.654878,12.441072,76.784878,2022-04-02,22:40,22:45,Stormy,Low,2,Buffet,scooter,1.0,No,Metropolitian,28,20.206804295781904,5.0,22,Night,5,1
0x82a6,CHENRES15DEL02,32.0,5.0,13.026286,80.275235,13.106286,80.355235,2022-03-31,17:20,17:25,Cloudy,Medium,2,Meal,electric_scooter,1.0,No,Urban,38,12.418480328292787,5.0,17,Evening,3,0
0x1245,VADRES19DEL01,36.0,4.6,22.311844,73.165081,22.421844,73.275081,2022-03-29,22:45,22:55,Sandstorms,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,21,16.659890497111146,10.0,22,Night,1,0
0x46fc,VADRES14DEL02,37.0,4.4,22.311603,73.165012,22.361603,73.215012,2022-04-03,21:55,22:05,Windy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,36,7.57343592001983,10.0,21,Night,6,1
0xafb9,MUMRES03DEL02,27.0,4.7,19.22384,72.841347,19.27384,72.891347,2022-03-21,18:10,18:20,Sandstorms,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,23,7.646049300624547,10.0,18,Evening,0,0
0x796f,CHENRES08DEL02,24.0,4.7,13.022394,80.242439,13.152394,80.372439,2022-03-31,23:20,23:25,Windy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,24,20.17918820668875,5.0,23,Night,3,0
